OBJECT_NAME,COLUMN_NAME,DATA_TYPE,DATA_WIDTH,DATA_PRECISION,DEFAULTVAL,NULLABLE,DATASOURCE
GL_PAYMENT_HEADERS_V,TERMINAL_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
GL_PAYMENT_HEADERS_V,LOCATION_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
GL_PAYMENT_LINES_V,PAYMENT_LINE_STATUS_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GL_PAYMENT_LINES_V,PAYMENT_LINE_STATUS,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_PAYMENT_LINES_V,PAYOUT_AMOUNT,NUMBER,12,2,None,True,ORATECHDATAHUB
GL_PAYMENT_LINES_V,PAYIN_AMOUNT,NUMBER,12,2,None,True,ORATECHDATAHUB
GL_PAYMENT_LINES_V,PAYMENT_REFERENCE,VARCHAR2,400,0,None,True,ORATECHDATAHUB
GL_PAYMENT_LINES_V,UPDATE_SOURCE,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_PAYMENT_LINES_V,DELETE_FLAG,VARCHAR2,1,0,None,True,ORATECHDATAHUB
GL_PAYMENT_LINES_V,BU_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
GL_PAYMENT_LINES_V,CREATED_BY,NUMBER,15,0,None,True,ORATECHDATAHUB
GL_PAYMENT_LINES_V,CREATION_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GL_PAYMENT_LINES_V,LAST_UPDATED_BY,NUMBER,15,0,None,True,ORATECHDATAHUB
GL_PAYMENT_LINES_V,LAST_UPDATE_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GL_PAYMENT_LINES_V,GL_ACCOUNT_ID,NUMBER,10,0,None,False,ORATECHDATAHUB
GL_PAYMENT_LINES_V,DESCRIPTION,VARCHAR2,400,0,None,True,ORATECHDATAHUB
GL_PAYMENT_LINES_V,PMNT_METHOD_ID,NUMBER,10,0,None,False,ORATECHDATAHUB
GL_PAYMENT_LINES_V,PAYMENT_LINE_ID,NUMBER,10,0,None,False,ORATECHDATAHUB
GL_PAYMENT_LINES_V,PAYMENT_ID,NUMBER,10,0,None,False,ORATECHDATAHUB
GL_SUB_CATEGORIES_V,UPDATE_SOURCE,VARCHAR2,20,0,None,True,ORATECHDATAHUB
GL_SUB_CATEGORIES_V,DELETE_FLAG,VARCHAR2,1,0,None,True,ORATECHDATAHUB
GL_SUB_CATEGORIES_V,RECORD_STATUS,VARCHAR2,1,0,None,True,ORATECHDATAHUB
GL_SUB_CATEGORIES_V,LAST_UPDATE_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GL_SUB_CATEGORIES_V,LAST_UPDATED_BY,NUMBER,15,0,None,True,ORATECHDATAHUB
GL_SUB_CATEGORIES_V,CREATION_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GL_SUB_CATEGORIES_V,CREATED_BY,NUMBER,15,0,None,True,ORATECHDATAHUB
GL_SUB_CATEGORIES_V,GL_SUB_CATEGORY_DESC,VARCHAR2,240,0,None,True,ORATECHDATAHUB
GL_SUB_CATEGORIES_V,GL_SUB_CATEGORY_NAME,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_SUB_CATEGORIES_V,GL_SUB_CATEGORY_ID,NUMBER,10,0,None,False,ORATECHDATAHUB
GL_SUB_CATEGORIES_V,GC_GL_CATEGORY_ID,NUMBER,10,0,None,False,ORATECHDATAHUB
GL_SUB_CATEGORIES_V,BU_ID,NUMBER,15,0,None,True,ORATECHDATAHUB
GL_SUB_CATEGORIES_V,ACTIVE,VARCHAR2,1,0,None,True,ORATECHDATAHUB
GL_SUB_CATEGORIES_V,GL_QUALIFIER_CODE2,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_SUB_CATEGORIES_V,GL_QUALIFIER_CODE1,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TEMPLATES_V,BU_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
GL_TEMPLATES_V,CREATED_BY,NUMBER,15,0,None,True,ORATECHDATAHUB
GL_TEMPLATES_V,CREATION_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GL_TEMPLATES_V,LAST_UPDATED_BY,NUMBER,15,0,None,True,ORATECHDATAHUB
GL_TEMPLATES_V,LAST_UPDATE_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GL_TEMPLATES_V,DATE_TO,DATE,7,0,None,True,ORATECHDATAHUB
GL_TEMPLATES_V,DATE_FROM,DATE,7,0,None,True,ORATECHDATAHUB
GL_TEMPLATES_V,ACTIVE_FLAG,VARCHAR2,1,0,None,True,ORATECHDATAHUB
GL_TEMPLATES_V,REPORTING_PERIOD,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TEMPLATES_V,TEMPLATE_DESCRIPTION,VARCHAR2,400,0,None,True,ORATECHDATAHUB
GL_TEMPLATES_V,TEMPLATE_TYPE,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TEMPLATES_V,TEMPLATE_CATEGORY,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TEMPLATES_V,TEMPLATE_NAME,VARCHAR2,100,0,None,False,ORATECHDATAHUB
GL_TEMPLATES_V,TEMPLATE_ID,NUMBER,10,0,None,False,ORATECHDATAHUB
GL_TEMPLATES_V,RECORD_STATUS,VARCHAR2,10,0,None,True,ORATECHDATAHUB
GL_TEMPLATES_V,UPDATE_SOURCE,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TEMPLATES_V,DELETE_FLAG,VARCHAR2,1,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_LINES_V,TRANS_SOURCE,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_LINES_V,RECORD_STATUS,VARCHAR2,10,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_LINES_V,UPDATE_SOURCE,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_LINES_V,DELETE_FLAG,VARCHAR2,1,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_LINES_V,BU_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_LINES_V,CREATED_BY,NUMBER,15,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_LINES_V,CREATION_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_LINES_V,LAST_UPDATED_BY,NUMBER,15,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_LINES_V,LAST_UPDATE_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_LINES_V,DATE_TO,DATE,7,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_LINES_V,DATE_FROM,DATE,7,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_LINES_V,ACTIVE_FLAG,VARCHAR2,1,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_LINES_V,XREF_GL_ACCOUNT_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_LINES_V,LINE_EXPRESSION_TYPE,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_LINES_V,LINE_EXPRESSION,VARCHAR2,4000,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_LINES_V,LINE_VALUE,NUMBER,12,2,None,True,ORATECHDATAHUB
GL_TEMPLATE_LINES_V,LINE_TYPE,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_LINES_V,LINE_DESCRIPTION,VARCHAR2,250,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_LINES_V,TRANS_TYPE,VARCHAR2,30,0,None,False,ORATECHDATAHUB
GL_TEMPLATE_LINES_V,PLUS_MINUS,VARCHAR2,1,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_LINES_V,GL_ACCOUNT_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_LINES_V,SL_NO,NUMBER,10,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_LINES_V,TEMPLATE_LINE_ID,NUMBER,10,0,None,False,ORATECHDATAHUB
GL_TEMPLATE_LINES_V,TEMPLATE_ID,NUMBER,10,0,None,False,ORATECHDATAHUB
GL_TEMPLATE_TRANS_HEADERS_V,TEMPLATE_CATEGORY,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_HEADERS_V,TEMPLATE_NAME,VARCHAR2,100,0,None,False,ORATECHDATAHUB
GL_TEMPLATE_TRANS_HEADERS_V,TEMPLATE_ID,NUMBER,10,0,None,False,ORATECHDATAHUB
GL_TEMPLATE_TRANS_HEADERS_V,TEMPLATE_TRANS_HEADER_ID,NUMBER,10,0,None,False,ORATECHDATAHUB
GL_TEMPLATE_TRANS_HEADERS_V,TEMPLATE_DESCRIPTION,VARCHAR2,400,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_HEADERS_V,TEMPLATE_TYPE,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_HEADERS_V,REPORTING_PERIOD,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_HEADERS_V,RECORD_STATUS,VARCHAR2,10,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_HEADERS_V,UPDATE_SOURCE,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_HEADERS_V,DELETE_FLAG,VARCHAR2,1,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_HEADERS_V,BU_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_HEADERS_V,CREATED_BY,NUMBER,15,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_HEADERS_V,CREATION_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_HEADERS_V,LAST_UPDATED_BY,NUMBER,15,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_HEADERS_V,LAST_UPDATE_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_HEADERS_V,REPORT_DATE_TO,DATE,7,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_HEADERS_V,REPORT_DATE_FROM,DATE,7,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,TRANS_SOURCE,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,TEMPLATE_TRANS_HEADER_ID,NUMBER,10,0,None,False,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,RECORD_STATUS,VARCHAR2,10,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,UPDATE_SOURCE,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,DELETE_FLAG,VARCHAR2,1,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,BU_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,CREATED_BY,NUMBER,15,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,CREATION_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,LAST_UPDATED_BY,NUMBER,15,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,LAST_UPDATE_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,BATCH_NAME,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,REPORT_DATE_TO,DATE,7,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,REPORT_DATE_FROM,DATE,7,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,REPORT_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,GL_VALUE,NUMBER,12,2,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,XREF_GL_ACCOUNT_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,LINE_EXPRESSION_TYPE,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,LINE_EXPRESSION,VARCHAR2,4000,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,LINE_VALUE,NUMBER,12,2,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,LINE_TYPE,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,LINE_DESCRIPTION,VARCHAR2,250,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,TRANS_TYPE,VARCHAR2,30,0,None,False,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,PLUS_MINUS,VARCHAR2,1,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,GL_ACCOUNT_NAME,VARCHAR2,200,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,GL_ACCOUNT_CODE,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,GL_ACCOUNT_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,SL_NO,NUMBER,10,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,TEMPLATE_NAME,VARCHAR2,100,0,None,True,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,TEMPLATE_LINE_ID,NUMBER,10,0,None,False,ORATECHDATAHUB
GL_TEMPLATE_TRANS_V,TEMPLATE_ID,NUMBER,10,0,None,False,ORATECHDATAHUB
GL_TRANS_SUM_V,BU_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,CREATED_BY,NUMBER,15,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,DELETE_FLAG,VARCHAR2,1,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,RECORD_STATUS,VARCHAR2,10,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,UPDATE_SOURCE,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,CREATION_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,LAST_UPDATED_BY,NUMBER,15,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,LAST_UPDATE_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,TRANS_SEQ,NUMBER,10,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,BATCH_NAME,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,PAYMENT_METHOD,VARCHAR2,50,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,TRANS_SOURCE,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,ACCOUNT_NAME,VARCHAR2,2000,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,TRANS_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,ADDITIONAL_REFERENCE,VARCHAR2,2000,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,EXCHANGE_RATE,NUMBER,10,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,TAX_AMOUNT,NUMBER,10,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,TAX_CODE,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,TRANS_VALUE,NUMBER,10,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,TRANS_DETAILS,VARCHAR2,60,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,TRANS_REFERENCE,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,REPORT_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,DEPARTMENT,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,GL_ACCOUNT_ID,NUMBER,10,0,None,False,ORATECHDATAHUB
GL_TRANS_SUM_V,GL_ACCOUNT_CODE,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,ACCOUNT_REF,VARCHAR2,20,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,TRANS_TYPE,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GL_TRANS_SUM_V,TRANS_TARGET,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,GROSS_TOTAL,NUMBER,14,2,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,INGREDIENT_TOTAL,NUMBER,12,3,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,VOLUME_TOTAL,NUMBER,12,3,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,WEIGHT_TOTAL,NUMBER,12,3,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,TAX_TOTAL,NUMBER,14,2,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,DISCOUNT_TOTAL,NUMBER,14,2,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,NET_TOTAL,NUMBER,14,2,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,DELIVERTO_CONTACT_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,INVOICETO_CONTACT_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,DELIVERTO_CUSTOMER_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,INVOICETO_CUSTOMER_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,RECORD_STATUS,VARCHAR2,10,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,UPDATE_SOURCE,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,DELETE_FLAG,VARCHAR2,1,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,BU_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,CREATED_BY,NUMBER,15,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,CREATION_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,LAST_UPDATED_BY,NUMBER,15,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,LAST_UPDATE_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,LOCATION_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,SUPPLIER_ID,NUMBER,10,0,None,False,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,CUSTOMER_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,USER_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,GRN_STATUS_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,GRN_STATUS,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,GRN_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,INVOICE_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,DELIVERY_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,INVOICE_NUMBER,VARCHAR2,100,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,DELIVERY_NOTE_REF,VARCHAR2,100,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,ORDERPAD_HEADER_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_V,GRN_ID,NUMBER,10,0,None,False,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,QTY_IN_PAD_CASES,NUMBER,12,3,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,QTY_IN_PAD,NUMBER,12,3,None,False,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,CASE_CP,NUMBER,14,2,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,UNIT_CP,NUMBER,14,2,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,UNIT_VOLUME,NUMBER,9,3,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,UNIT_WEIGHT,NUMBER,12,6,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,INGREDIENT_TOTAL,NUMBER,12,3,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,VOLUME_TOTAL,NUMBER,12,3,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,WEIGHT_TOTAL,NUMBER,12,3,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,NET_INGREDIENT,NUMBER,12,3,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,TAX_PRICE,NUMBER,14,2,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,TAX_CODE_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,TAX_RATE,NUMBER,14,2,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,DISCOUNT_PRICE,NUMBER,14,2,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,NET_PRICE,NUMBER,14,2,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,QTY_RECEIVED_CASES,NUMBER,12,3,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,QTY_RECEIVED_UNITS,NUMBER,12,3,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,CASE_SIZE,NUMBER,12,3,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,RECORD_STATUS,VARCHAR2,10,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,UPDATE_SOURCE,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,DELETE_FLAG,VARCHAR2,1,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,BU_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,CREATED_BY,NUMBER,15,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,CREATION_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,LAST_UPDATED_BY,NUMBER,15,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,LAST_UPDATE_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,GRN_LINE_STATUS_DATE,DATE,7,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,GRN_LINE_STATUS,VARCHAR2,30,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,ITEM_NAME,VARCHAR2,400,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,ITEM_NUMBER,VARCHAR2,50,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,ITEM_ID,NUMBER,10,0,None,False,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,SL_NO,NUMBER,10,0,None,True,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,ORDERPAD_LINE_ID,NUMBER,10,0,None,False,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,ORDERPAD_HEADER_ID,NUMBER,10,0,None,False,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,GRN_LINE_ID,NUMBER,10,0,None,False,ORATECHDATAHUB
GRN_ORDERPAD_LINES_V,GRN_ID,NUMBER,10,0,None,False,ORATECHDATAHUB
HR_USER_ASSIGNMENTS_V,RECORD_STATUS,VARCHAR2,10,0,None,True,ORATECHDATAHUB
HR_USER_ASSIGNMENTS_V,UPDATE_SOURCE,VARCHAR2,30,0,None,True,ORATECHDATAHUB
HR_USER_ASSIGNMENTS_V,DELETE_FLAG,VARCHAR2,1,0,None,True,ORATECHDATAHUB
HR_USER_ASSIGNMENTS_V,BU_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
HR_USER_ASSIGNMENTS_V,CREATED_BY,NUMBER,15,0,None,True,ORATECHDATAHUB
HR_USER_ASSIGNMENTS_V,CREATION_DATE,DATE,7,0,None,True,ORATECHDATAHUB
HR_USER_ASSIGNMENTS_V,LAST_UPDATED_BY,NUMBER,15,0,None,True,ORATECHDATAHUB
HR_USER_ASSIGNMENTS_V,LAST_UPDATE_DATE,DATE,7,0,None,True,ORATECHDATAHUB
HR_USER_ASSIGNMENTS_V,ASSIGNMENT_STATUS_DATE,DATE,7,0,None,True,ORATECHDATAHUB
HR_USER_ASSIGNMENTS_V,SOURCE_REF_ID2,VARCHAR2,30,0,None,True,ORATECHDATAHUB
HR_USER_ASSIGNMENTS_V,SOURCE_REF_ID1,NUMBER,10,0,None,True,ORATECHDATAHUB
HR_USER_ASSIGNMENTS_V,SOURCE_OBJECT_REF,VARCHAR2,100,0,None,True,ORATECHDATAHUB
HR_USER_ASSIGNMENTS_V,ASSIGNMENT_STATUS,VARCHAR2,30,0,None,True,ORATECHDATAHUB
HR_USER_ASSIGNMENTS_V,SUB_CATEGORY_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
HR_USER_ASSIGNMENTS_V,CATEGORY_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
HR_USER_ASSIGNMENTS_V,DESCRIPTION,VARCHAR2,400,0,None,True,ORATECHDATAHUB
HR_USER_ASSIGNMENTS_V,LOCATION_ID,NUMBER,10,0,None,False,ORATECHDATAHUB
HR_USER_ASSIGNMENTS_V,SUB_LOCATION_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
HR_USER_ASSIGNMENTS_V,USER_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
HR_USER_ASSIGNMENTS_V,ASSIGNMENT_TYPE,VARCHAR2,50,0,None,True,ORATECHDATAHUB
HR_USER_ASSIGNMENTS_V,ASSIGNMENT_ID,NUMBER,10,0,None,False,ORATECHDATAHUB
IE_USERROLE_V,STRING,VARCHAR2,2015,0,None,True,ORATECHDATAHUB
IMPEXP_HEADERS_V,RECORD_STATUS,VARCHAR2,10,0,None,True,ORATECHDATAHUB
IMPEXP_HEADERS_V,UPDATE_SOURCE,VARCHAR2,30,0,None,True,ORATECHDATAHUB
IMPEXP_HEADERS_V,DELETE_FLAG,VARCHAR2,1,0,None,True,ORATECHDATAHUB
IMPEXP_HEADERS_V,BU_ID,NUMBER,10,0,None,True,ORATECHDATAHUB
IMPEXP_HEADERS_V,CREATED_BY,NUMBER,15,0,None,True,ORATECHDATAHUB
IMPEXP_HEADERS_V,CREATION_DATE,DATE,7,0,None,True,ORATECHDATAHUB
IMPEXP_HEADERS_V,LAST_UPDATED_BY,NUMBER,15,0,None,True,ORATECHDATAHUB
IMPEXP_HEADERS_V,LAST_UPDATE_DATE,DATE,7,0,None,True,ORATECHDATAHUB
IMPEXP_HEADERS_V,ACCESS_LEVEL,VARCHAR2,30,0,None,True,ORATECHDATAHUB
IMPEXP_HEADERS_V,ACTIVE,VARCHAR2,1,0,None,True,ORATECHDATAHUB
IMPEXP_HEADERS_V,COPIED_FROM,NUMBER,10,0,None,True,ORATECHDATAHUB
